"","tracking_id","ES_1","ES_0","ES_2","DefEnd_1","DefEnd_0","DefEnd_2","gene_short_name","es_mean","de_mean","xlog2","tstat","p","Bonf_p"
"8243","XLOC_008244",350.095,376.897,362.667,395.029,490.93,386.182,"ZNF434",363.219666666667,424.047,0.223381857295732,-1.76716528329222,0.2192349392227,1
"5783","XLOC_005784",1859.22,1751.7,1643.86,2325.48,2295.05,1513.49,"RFC3",1751.59333333333,2044.67333333333,0.223202505873211,-1.07389829811222,0.395239480168772,1
"2049","XLOC_002049",4988.86,5047.56,5135.92,6000.33,5998.71,5709.43,"GLUL",5057.44666666667,5902.82333333333,0.222995962836121,-7.99623009358492,0.0152821437309938,1
"16570","XLOC_016571",33.595,34.1911,28.5949,31.409,45.1031,35.9679,"PLAC8",32.127,37.4933333333333,0.222847824588444,-1.21969539305319,0.346892743344441,1
"16506","XLOC_016507",2084.66,1878.92,1908.19,2266.28,2603.83,1982.02,"UBA6",1957.25666666667,2284.04333333333,0.222757064541702,-1.71214985735258,0.229000417681693,1
"2769","XLOC_002769",11114.6,10875.1,11302,14195.7,14750.4,9898.74,"GDI2",11097.2333333333,12948.28,0.222560427448701,-1.2034439903674,0.351925725658465,1
"599","XLOC_000599",230.745,224.23,253.169,253.688,291.435,281.117,"DCLRE1B",236.048,275.413333333333,0.222518145785869,-2.75823093635702,0.110147977927643,1
"8475","XLOC_008476",1.76816,4.77085,4.18462,2.41608,3.46947,6.62566,"EXOC3L1",3.57454333333333,4.17040333333333,0.222427976366886,-0.381153093901149,0.739769802012213,1
"18025","XLOC_018026",1173.17,1214.18,1053.13,1479.85,1366.97,1166.12,"UBR2",1146.82666666667,1337.64666666667,0.222049728465756,-1.84025246390686,0.207091814199611,1
"11133","XLOC_011134",22.9861,11.9271,27.2,13.2884,15.6126,43.5401,"DOHH",20.7044,24.1470333333333,0.221908557744101,-0.320730448784967,0.778825943308055,1
"16455","XLOC_016456",17.6816,15.1077,16.7385,20.5367,17.3473,19.877,"TMEM156",16.5092666666667,19.2536666666667,0.221857180809621,-2.23332957608229,0.155141853257026,1
"22192","XLOC_022194",36.2472,31.8056,42.5436,47.1135,36.4294,45.4331,"SLC31A2",36.8654666666667,42.992,0.221798206821417,-1.34635995377621,0.310481829413225,1
"15964","XLOC_015965",262.572,318.056,322.913,328.587,310.517,414.577,"TADA2B",301.180333333333,351.227,0.221776186894197,-1.335108245226,0.313522662747061,1
"12275","XLOC_012276",686.046,673.484,700.226,970.056,872.571,559.395,"EPC2",686.585333333333,800.674,0.221775919713918,-0.919188549306845,0.455032599863132,1
"21205","XLOC_021207",72.4945,78.719,78.8103,61.61,79.7977,126.834,"PDLIM2",76.6746,89.4139,0.221750390431186,-0.651798428576791,0.581426568372798,1
"9646","XLOC_009647",57.4652,47.7085,63.4667,39.8653,45.1031,111.69,"OSBPL7",56.2134666666667,65.5528,0.22174161634625,-0.396242887207542,0.730203967597106,1
"11343","XLOC_011344",13.2612,15.9028,18.1333,4.83216,19.0821,31.2353,"ABHD8",15.7657666666667,18.3831866666667,0.221591546958692,-0.337349211692391,0.767968316235252,1
"7290","XLOC_007291",4.4204,5.56599,2.09231,6.0402,5.2042,2.83957,"NR2F2",4.02623333333333,4.69465666666667,0.221588869867657,-0.47708542531772,0.680348666252759,1
"8378","XLOC_008379",320.921,307.72,348.021,345.499,364.294,428.775,"ZNF768",325.554,379.522666666667,0.221289187288573,-1.93661433459085,0.19240935553652,1
"1733","XLOC_001733",203.338,166.98,190.4,264.561,216.842,172.267,"WARS2",186.906,217.89,0.221287103104582,-1.07981538566212,0.39313237566071,1
"5452","XLOC_005453",141.453,157.438,147.159,146.173,197.76,176.053,"MMP19",148.683333333333,173.328666666667,0.221267342748804,-1.57293490752979,0.256370291761109,1
"4805","XLOC_004805",91.0602,87.4655,103.221,73.6904,60.7157,194.037,"NR4A1",93.9155666666667,109.481033333333,0.221244744716396,-0.364441795045386,0.750453607185847,1
"15050","XLOC_015051",0.884079,0,2.09231,0,3.46947,0,"TIGIT",0.992129666666667,1.15649,0.22115219977214,-0.125866219439115,0.911349557003195,1
"3071","XLOC_003071",167.091,178.112,191.098,155.837,137.044,332.23,"POLL",178.767,208.370333333333,0.221069446215527,-0.473252432160424,0.682657235449559,1
"11056","XLOC_011057",363.357,347.477,353.6,430.062,444.092,366.305,"ZNF211",354.811333333333,413.486333333333,0.220787553086488,-2.4068479326581,0.137818643922855,1
"21593","XLOC_021595",12.3771,12.7223,9.76411,12.0804,19.0821,9.46523,"FLJ14107",11.62117,13.5425766666667,0.220746933973225,-0.636464542876128,0.589598623660197,1
"17652","XLOC_017653",2.65224,5.56599,2.78975,2.41608,0,10.4118,"HAVCR1",3.66932666666667,4.27596,0.220733009110321,-0.184596957555502,0.870568213037834,1
"6270","XLOC_006271",440.271,415.064,454.031,492.88,598.483,434.454,"SNAPC1",436.455333333333,508.605666666667,0.22071351944057,-1.46240225013842,0.281148716275924,1
"8735","XLOC_008736",2.65224,1.59028,2.78975,7.24824,0,0.946523,"SNORD49A",2.34409,2.73158766666667,0.220711762876376,-0.168027935323236,0.882016159930176,1
"16313","XLOC_016314",2743.3,2471.3,2703.96,3104.66,3448.65,2673.93,"MSMO1",2639.52,3075.74666666667,0.220661083324334,-1.82032497360331,0.210312629170113,1
"4265","XLOC_004265",224.556,222.639,215.508,200.535,228.985,342.641,"EHD1",220.901,257.387,0.220539238667203,-0.838794374032136,0.489863712243303,1
"17540","XLOC_017541",616.203,610.668,666.749,773.145,837.876,595.363,"ZCCHC10",631.206666666667,735.461333333333,0.22053705133872,-1.39635336500398,0.29740082795921,1
"809","XLOC_000809",3074.83,3109.8,3130.09,3546.8,3629.06,3677.24,"VANGL2",3104.90666666667,3617.7,0.22052287478531,-12.3984578437019,0.00644246289839161,1
"7744","XLOC_007745",350.095,410.293,392.657,399.861,437.153,506.39,"ATP6V0C",384.348333333333,447.801333333333,0.220444411381966,-1.76442849129313,0.219707672971786,1
"10741","XLOC_010742",91.9442,85.8752,94.1539,106.307,130.105,80.4545,"ZNF222",90.6577666666667,105.622166666667,0.220410115051675,-1.02855180382592,0.411816015905196,1
"4122","XLOC_004122",751.467,814.224,802.052,838.379,725.119,1194.51,"ARFGAP2",789.247666666667,919.336,0.220114145411073,-0.911507665494272,0.458245925829564,1
"7556","XLOC_007557",998.125,1077.42,1059.41,1278.11,1198.7,1174.64,"C15orf17",1044.985,1217.15,0.220024741272586,-4.36839602957765,0.0486134762449308,1
"11823","XLOC_011824",561.39,563.755,541.908,612.476,702.567,626.599,"ZNF329",555.684333333333,647.214,0.219977249005907,-3.17604026351148,0.0864705029937956,1
"14951","XLOC_014952",333.298,357.018,341.744,415.566,447.561,338.855,"KCTD6",344.02,400.660666666667,0.219888445527469,-1.71679901491367,0.228153403944339,1
"21281","XLOC_021283",7.95671,9.54169,11.159,12.0804,5.2042,16.0909,"LOC100287846",9.55246666666667,11.1251666666667,0.219881725906264,-0.4750646670529,0.681565040231971,1
"12817","XLOC_012818",333.298,374.511,337.559,402.277,350.416,464.743,"RETSAT",348.456,405.812,0.219835030129173,-1.61353499698242,0.247971078765995,1
"10030","XLOC_010031",204.222,210.712,205.744,210.199,201.229,311.406,"CTIF,MIR4743",206.892666666667,240.944666666667,0.219819357618352,-0.962464509416515,0.437370518010761,1
"18427","XLOC_018428",2.65224,3.18056,10.4615,2.41608,15.6126,0.946523,"HIST1H1B",5.43143333333333,6.32506766666667,0.219747944418385,-0.168600697818441,0.881619611046072,1
"23514","XLOC_023516",627.696,628.957,692.554,689.79,765.017,814.957,"OTUD5",649.735666666667,756.588,0.219654991614078,-2.53135525778002,0.127002578622506,1
"22985","XLOC_022987",6.18855,6.36113,6.27693,3.62412,6.93893,11.3583,"MAGEB10",6.27553666666667,7.30711666666667,0.219563402182984,-0.46036314020445,0.690461666596229,1
"17038","XLOC_017039",697.539,663.148,680.001,939.855,846.55,589.684,"SLC12A2",680.229333333333,792.029666666667,0.219533249328036,-1.06307888228814,0.399125410905163,1
"11084","XLOC_011085",188.309,201.966,196.677,165.501,185.616,332.23,"MIER2",195.650666666667,227.782333333333,0.219375830653332,-0.609757053742571,0.604070861335593,1
"12807","XLOC_012808",238.701,232.976,225.272,295.97,315.721,199.716,"LRRTM4",232.316333333333,270.469,0.219372659533755,-1.05851386503727,0.400777895595168,1
"3818","XLOC_003818",303.239,360.994,299.2,327.379,345.212,448.652,"VPS11",321.144333333333,373.747666666667,0.218842732512171,-1.23050010352181,0.34359374385705,1
"14350","XLOC_014351",76.0308,65.9967,72.5334,88.1869,76.3283,85.1871,"MAFF",71.5203,83.2341,0.218821916030298,-2.53694814300242,0.126544911803003,1
"20167","XLOC_020168",678.973,690.182,703.713,844.42,919.409,648.369,"STK17A",690.956,804.066,0.218720083852062,-1.39438556732985,0.297902708772665,1
"10720","XLOC_010721",155.598,168.57,164.595,105.099,137.044,326.551,"ARHGEF1",162.921,189.564666666667,0.218517507847856,-0.384926132923472,0.737370647876153,1
"11231","XLOC_011232",250.194,258.421,229.457,291.137,253.271,314.246,"FBXL12",246.024,286.218,0.218315345313775,-2.03495006752461,0.178829312367718,1
"8487","XLOC_008488",354.516,410.293,451.939,448.183,437.153,530.053,"RANBP10",405.582666666667,471.796333333333,0.218168209016571,-1.62756338564078,0.245151343828375,1
"9078","XLOC_009079",4790.83,4684.97,4856.25,6324.09,5559.82,4785.62,"DDX42",4777.35,5556.51,0.217968446108099,-1.74341565326211,0.223382278597557,1
"16846","XLOC_016847",1701.85,1518.72,1560.86,1949.78,2067.8,1542.83,"DNAJC21",1593.81,1853.47,0.217749109916488,-1.54212490510134,0.262988488676583,1
"4209","XLOC_004209",5648.38,5441.15,5410.71,6685.29,6425.45,6075.73,"FADS1",5500.08,6395.49,0.217602294432837,-4.66996665607709,0.0429228346985971,1
"17528","XLOC_017529",552.55,484.241,480.534,595.563,619.3,548.984,"FNIP1",505.775,587.949,0.217195290267189,-2.63215762477474,0.11909590187753,1
"18498","XLOC_018499",510.114,568.526,590.031,630.597,589.809,719.358,"NEU1",556.223666666667,646.588,0.217181601817022,-2.00435302287807,0.182912334812829,1
"11846","XLOC_011847",188.309,212.303,228.062,201.743,228.985,300.048,"TRAPPC12",209.558,243.592,0.217117155066544,-1.0804502311797,0.392907060521173,1
"5274","XLOC_005275",0,0.795141,0.697436,0,1.73473,0,"MGP",0.497525666666667,0.578243333333333,0.216905773644238,-0.128100073134647,0.909788896279401,1
"5518","XLOC_005519",0,0.795141,0.697436,0,1.73473,0,"LRRC10",0.497525666666667,0.578243333333333,0.216905773644238,-0.128100073134647,0.909788896279401,1
"14503","XLOC_014504",0,0.795141,0.697436,0,1.73473,0,"RTDR1",0.497525666666667,0.578243333333333,0.216905773644238,-0.128100073134647,0.909788896279401,1
"22085","XLOC_022087",810.701,816.61,786.708,999.049,1051.25,755.326,"CEP78",804.673,935.208333333333,0.216885159994902,-1.42424986312623,0.290397450992104,1
"6725","XLOC_006726",417.285,393.595,408,497.712,532.563,386.182,"SGPP1",406.293333333333,472.152333333333,0.216730707734648,-1.47396561935699,0.278418656232069,1
"18297","XLOC_018298",886.731,896.124,864.124,986.968,1113.7,974.919,"SNX9",882.326333333333,1025.19566666667,0.216515037288801,-3.14737802733681,0.087850172844184,1
"3626","XLOC_003626",154.714,188.448,193.887,166.709,133.574,323.711,"RPS6KB2",179.016333333333,207.998,0.216478432183863,-0.483768464250446,0.676337140598839,1
"10550","XLOC_010551",784.178,767.311,767.878,943.479,1033.9,717.465,"ZNF253",773.122333333333,898.281333333333,0.216470640435222,-1.32776105030592,0.315527924411033,1
"5276","XLOC_005277",7.95671,9.54169,6.97436,9.66432,12.1431,6.62566,"ARHGDIB",8.15758666666667,9.47769333333333,0.216393571234468,-0.74917763798721,0.531879815569043,1
"6731","XLOC_006732",1039.68,1044.02,1129.85,1274.48,1203.9,1255.09,"RAB15",1071.18333333333,1244.49,0.216349218816002,-4.79701851150201,0.0408147100112631,1
"8893","XLOC_008894",87.5238,85.8752,64.8616,85.7708,74.5935,116.422,"THRA",79.4202,92.2621,0.21623213637325,-0.887124401340213,0.468605759448372,1
"20801","XLOC_020803",222.788,271.143,280.369,268.185,281.027,350.214,"BCL7B",258.1,299.808666666667,0.216111946911595,-1.34074387202717,0.311995075248673,1
"6616","XLOC_006617",88.4079,78.719,85.0872,55.5698,74.5935,162.802,"RABGGTA",84.0713666666667,97.6551,0.216080864486837,-0.409701134067688,0.721739187472064,1
"8477","XLOC_008478",1.76816,1.59028,1.39487,0,1.73473,3.78609,"LRRC29",1.58443666666667,1.84027333333333,0.215950070503162,-0.232680218728815,0.837652937598227,1
"21350","XLOC_021352",976.908,987.565,975.714,1269.65,1250.74,894.465,"E2F5",980.062333333333,1138.285,0.215916405364195,-1.29594801778212,0.32439277736322,1
"11060","XLOC_011061",278.485,279.094,272,373.284,326.13,264.08,"ZNF586",276.526333333333,321.164666666667,0.215896308237087,-1.40799571379913,0.294452818093444,1
"17494","XLOC_017495",164.439,166.98,165.99,221.071,220.311,136.299,"GIN1",165.803,192.560333333333,0.215840433467358,-0.950822855214633,0.442048418076309,1
"14640","XLOC_014641",922.095,902.485,1005.01,988.176,1085.94,1211.55,"TOB2",943.196666666667,1095.222,0.215592806939633,-2.11497405451563,0.16871800465318,1
"9469","XLOC_009470",1.76816,0.795141,0.697436,0,0,3.78609,"GAS2L2",1.08691233333333,1.26203,0.215510623194431,-0.133933848719155,0.905716345034463,1
"15844","XLOC_015845",38.8995,65.9967,55.7949,67.6502,55.5115,63.4171,"MAP6D1",53.5637,62.1929333333333,0.215495042950119,-0.995844597338252,0.424252472211054,1
"2137","XLOC_002137",2.65224,0,0.697436,1.20804,1.73473,0.946523,"SLC26A9",1.11655866666667,1.296431,0.215486367812681,-0.21751398295838,0.847981959692943,1
"5104","XLOC_005105",3309.11,3162.28,3434.18,4206.39,4225.81,3067.68,"DENR",3301.85666666667,3833.29333333333,0.215306906713863,-1.35977211080358,0.306904161359771,1
"3458","XLOC_003458",576.42,593.175,624.903,652.341,636.647,794.133,"SERPING1",598.166,694.373666666667,0.215166326835807,-1.84788773687315,0.205875086308072,1
"9223","XLOC_009224",193.613,179.702,154.133,192.078,176.943,243.257,"INPP5K",175.816,204.092666666667,0.215157977453341,-1.22112141240759,0.346455191077572,1
"1012","XLOC_001012",3784.74,3659.24,3636.43,4539.81,4784.39,3537.16,"CD46",3693.47,4287.12,0.215031940445427,-1.54457698362307,0.262453843041178,1
"16268","XLOC_016269",587.913,561.37,601.888,716.367,730.323,585.898,"SMAD1",583.723666666667,677.529333333333,0.214997846198896,-1.97474551588385,0.186983944522538,1
"4698","XLOC_004698",3458.52,3133.65,2493.34,3463.45,3615.18,3465.22,"ATF7IP",3028.50333333333,3514.61666666667,0.21476234625566,-1.68810215798607,0.233447710423401,1
"16552","XLOC_016553",9.72487,2.38542,6.27693,9.66432,6.93893,4.73262,"SOWAHB",6.12907333333333,7.11195666666667,0.214577567317296,-0.384669794969445,0.73753349137437,1
"11369","XLOC_011370",72.4945,70.7675,72.5334,44.6975,79.7977,125.888,"TMEM161A",71.9318,83.4610666666667,0.214473652824787,-0.490265927782054,0.672453667522803,1
"14802","XLOC_014803",2657.54,2363.16,2296.66,2916.21,3129.46,2441.08,"GOLGA4",2439.12,2828.91666666667,0.213888941211609,-1.68226445902573,0.234544253125453,1
"7635","XLOC_007636",129.076,131.993,164.595,142.549,135.309,215.807,"KIF7",141.888,164.555,0.21381728295436,-0.806113374983094,0.504791556828975,1
"21733","XLOC_021735",1472.88,1463.85,1602.71,1835.01,2123.31,1306.2,"TCEB1",1513.14666666667,1754.84,0.213787664535193,-0.992866704456847,0.425405145633703,1
"6075","XLOC_006076",1212.96,1096.5,1166.81,1343.34,1432.89,1255.09,"DZIP1",1158.75666666667,1343.77333333333,0.213712166811349,-3.00893469179019,0.0949779490756507,1
"17913","XLOC_017914",2.65224,0.795141,3.48718,3.62412,3.46947,0.946523,"MUC21",2.31152033333333,2.68003766666667,0.213411223900079,-0.312999709058528,0.783905148745129,1
"6754","XLOC_006755",727.597,721.193,750.442,962.807,947.164,639.85,"MED6",733.077333333333,849.940333333333,0.213396167895814,-1.10753554462049,0.383429482731352,1
"4656","XLOC_004656",471.214,464.362,465.19,575.027,598.483,450.545,"NECAP1",466.922,541.351666666667,0.213384519852369,-1.61957778901187,0.246751366757828,1
"20373","XLOC_020374",217.483,227.41,186.913,241.608,213.372,277.331,"ZNHIT1",210.602,244.103666666667,0.212974828812096,-1.51197446044178,0.26967698126564,1
"8946","XLOC_008947",1351.76,1400.24,1258.18,1553.54,1510.95,1583.53,"DHX8",1336.72666666667,1549.34,0.212949281933892,-4.55195294145077,0.0450272785537051,1
"1426","XLOC_001426",26.5224,20.6737,11.8564,14.4965,31.2252,22.7166,"LOC653160",19.6841666666667,22.8127666666667,0.212805786169872,-0.485698634782668,0.675181775953771,1
"9229","XLOC_009230",179.468,178.907,178.544,186.038,209.903,226.219,"TLCD2",178.973,207.386666666667,0.212581185318837,-2.43468059961041,0.135292504385926,1
"22252","XLOC_022254",192.729,200.376,190.4,186.038,209.903,280.171,"LRSAM1",194.501666666667,225.370666666667,0.212517234800921,-1.08643186981858,0.39079127218406,1
"9330","XLOC_009331",23.8701,24.6494,17.4359,26.5769,13.8779,35.9679,"SLC25A35",21.9851333333333,25.4742333333333,0.212510445930393,-0.513366871162004,0.658780988502722,1
"17265","XLOC_017266",335.066,319.647,292.923,363.62,388.58,345.481,"ZNF354C",315.878666666667,365.893666666667,0.212053938140094,-2.85154151584544,0.104125146320336,1
"2696","XLOC_002696",4555.66,4396.33,4343.63,5534.03,5702.07,4163.76,"INPP5F",4431.87333333333,5133.28666666667,0.211966181078414,-1.42756416643519,0.289579087802538,1
"287","XLOC_000287",96.3646,104.163,98.3385,105.099,86.7367,154.283,"SH3D21",99.6220333333333,115.3729,0.211767625874816,-0.77591738334036,0.518985854941503,1
"23217","XLOC_023219",61.0015,57.2502,54.4,66.4422,62.4504,70.9893,"ZCCHC18",57.5505666666667,66.6273,0.211283297319531,-2.90854638775553,0.100673102587123,1
"14191","XLOC_014192",781.526,786.394,776.247,885.493,938.491,889.732,"BCL2L13",781.389,904.572,0.211194393540412,-7.13931149933686,0.0190603412807636,1
"5457","XLOC_005458",1057.36,1084.57,1084.51,1078.78,1004.41,1651.68,"ANKRD52",1075.48,1244.95666666667,0.211114830982377,-0.827957977158091,0.494763694046454,1
"22059","XLOC_022061",41.5517,37.3716,44.6359,39.8653,52.042,51.1123,"LOC100132352",41.1864,47.6732,0.211010438280041,-1.45987617150593,0.281749578773091,1
"13060","XLOC_013061",1101.56,1055.15,1085.91,1291.39,1495.34,966.4,"PRKRA",1080.87333333333,1251.04333333333,0.210934297367529,-1.10056349137415,0.385843970824201,1
"5159","XLOC_005160",146.757,151.077,165.292,211.407,145.718,178.893,"RAD52",154.375333333333,178.672666666667,0.21087669603752,-1.22885099440818,0.344094848888661,1
"6216","XLOC_006217",24.7542,14.3125,18.8308,28.9929,19.0821,18.9305,"LRFN5",19.2991666666667,22.3351666666667,0.210778466562006,-0.675102397148181,0.569199297916208,1
"10498","XLOC_010499",20.3338,25.4445,21.6205,26.5769,17.3473,34.0748,"NWD1",22.4662666666667,25.9996666666667,0.2107327225527,-0.69622905380013,0.558315546716653,1
"8521","XLOC_008522",3077.48,2946.79,2862.28,3767.87,3684.57,2831.05,"AP1G1",2962.18333333333,3427.83,0.210634628482784,-1.52255612912525,0.267305243422056,1
"3556","XLOC_003556",111.394,93.8266,89.2719,79.7306,85.0019,176.053,"ESRRA",98.1641666666667,113.595166666667,0.210633059358906,-0.482443373244167,0.677131155116638,1
"17008","XLOC_017009",5096.72,4428.14,4432.21,5492.96,5788.81,4867.02,"DCP2",4652.35666666667,5382.93,0.210429961245737,-2.08140727654143,0.172862277346399,1
"20832","XLOC_020834",492.432,486.626,446.359,532.745,579.401,536.679,"MAGI2",475.139,549.608333333333,0.21005424910292,-3.5784715920586,0.0699921018227676,1
"6510","XLOC_006511",433.199,426.991,412.882,546.034,499.603,426.882,"WDR20",424.357333333333,490.839666666667,0.209972234589515,-1.88916671174037,0.199458977848034,1
"17324","XLOC_017325",386.343,396.775,440.082,509.793,461.439,442.973,"ZNF622",407.733333333333,471.401666666667,0.209330953347651,-2.46419934009665,0.13268317470364,1
"13608","XLOC_013609",3399.28,3234.63,3235.41,4208.81,4113.05,3088.51,"CSNK2A1",3289.77333333333,3803.45666666667,0.209322983175666,-1.41628664417647,0.292375517740789,1
"22719","XLOC_022721",185.657,185.268,174.359,198.118,180.412,251.775,"PHF19",181.761333333333,210.101666666667,0.209042283409784,-1.30171033007869,0.322764886563312,1
"22036","XLOC_022038",196.266,219.459,185.518,221.071,253.271,220.54,"RG9MTD3",200.414333333333,231.627333333333,0.208819817920464,-2.11674604894548,0.168503001281735,1
"4972","XLOC_004973",71.6104,77.9238,73.9283,97.8512,88.4714,71.9358,"CRADD",74.4875,86.0861333333333,0.208782526149996,-1.48762222531801,0.275237184101716,1
"3675","XLOC_003675",2083.77,2054.64,2370.59,2748.29,2980.27,1793.66,"SPCS2",2169.66666666667,2507.40666666667,0.208722586816076,-0.896248716742253,0.464700644735366,1
"14851","XLOC_014852",131.728,100.983,114.38,159.461,131.84,109.797,"ZNF502",115.697,133.699333333333,0.208640815583376,-1.06522328917646,0.398351808548081,1
"523","XLOC_000523",663.944,654.401,733.006,796.098,962.777,611.454,"SNX7",683.783666666667,790.109666666667,0.208512950282697,-1.01804868489813,0.415765227043303,1
"4325","XLOC_004325",1186.43,1185.56,1163.32,1449.65,1486.67,1148.13,"SUV420H1",1178.43666666667,1361.48333333333,0.208305096502695,-1.7031237947095,0.230656603945014,1
"15760","XLOC_015761",2833.47,2555.58,2396.39,3139.69,3330.69,2522.48,"HLTF",2595.14666666667,2997.62,0.20800143253194,-1.46193693531119,0.281259276935502,1
"5569","XLOC_005570",636.537,661.557,659.077,768.313,884.714,607.668,"NDUFA12",652.390333333333,753.565,0.207996553890561,-1.25357498608827,0.336672480208773,1
"22005","XLOC_022007",187.425,212.303,177.846,247.648,216.842,202.556,"NUDT2",192.524666666667,222.348666666667,0.207780454684185,-1.77453529897359,0.217968531985897,1
"9671","XLOC_009672",698.423,763.335,812.513,877.037,818.794,930.433,"SNF8",758.090333333333,875.421333333333,0.207607772927428,-2.54177321342903,0.12615192675896,1
"15218","XLOC_015219",0,0,2.09231,2.41608,0,0,"SAMD7",0.697436666666667,0.80536,0.20757160580229,-0.101300850024392,0.928552543477905,1
"852","XLOC_000852",2798.99,2631.12,2787.65,3394.59,3302.93,2790.35,"MPZL1",2739.25333333333,3162.62333333333,0.207339045480736,-2.16385900660656,0.162921020358163,1
"18600","XLOC_018601",197.15,210.712,177.149,199.326,208.168,267.866,"TBCC",195.003666666667,225.12,0.20719298236818,-1.27453232173606,0.330530436565544,1
"12146","XLOC_012147",594.101,605.102,648.616,858.916,775.426,498.818,"PDCL3",615.939666666667,711.053333333333,0.207168733746856,-0.863996552051287,0.478657662306617,1
"13328","XLOC_013329",712.568,685.412,697.436,820.259,891.653,707.053,"PLCB4",698.472,806.321666666667,0.207153206534421,-1.98565715905978,0.185469308186215,1
"22844","XLOC_022846",1164.33,1164.09,1094.98,1282.94,1117.17,1551.35,"SEC16A",1141.13333333333,1317.15333333333,0.206955933194659,-1.36888218263639,0.304502906904767,1
"10409","XLOC_010410",40.6676,46.9133,54.4,32.6171,34.6947,96.5454,"ATG4D",47.3269666666667,54.6190666666667,0.206742203267625,-0.34164433824838,0.76517602586787,1
"23846","XLOC_023849",61.8855,50.889,54.4,35.0331,43.3683,114.529,"ARHGAP4",55.7248333333333,64.3101333333333,0.206725684046007,-0.3375780247424,0.767819417925355,1
"17471","XLOC_017472",700.191,678.255,715.57,796.098,988.798,631.331,"CETN3",698.005333333333,805.409,0.20648353384206,-1.034092943247,0.409749323287313,1
"1549","XLOC_001549",411.097,458.796,480.534,577.443,631.443,349.267,"HSPB11",450.142333333333,519.384333333333,0.206421248947471,-0.779107842941883,0.517467790289438,1
"23731","XLOC_023734",3649.48,3479.54,3524.84,4171.36,4732.35,3388.55,"SMARCA1",3551.28666666667,4097.42,0.206373959558978,-1.3897310974718,0.299093994132357,1
"10341","XLOC_010342",236.933,242.518,235.734,189.662,265.414,370.091,"KDM4B",238.395,275.055666666667,0.20636964791738,-0.700302736264279,0.556238946865462,1
"4226","XLOC_004226",4253.31,4302.51,4441.28,5427.72,5155.63,4411.75,"BSCL2,HNRNPUL2,HNRNPUL2-BSCL2",4332.36666666667,4998.36666666667,0.206301387967482,-2.1566339694708,0.163760496203127,1
"12754","XLOC_012755",542.825,527.974,652.103,662.006,834.407,491.246,"C1D",574.300666666667,662.553,0.206229629098419,-0.828558352434095,0.494490927582228,1
"20622","XLOC_020623",225.44,222.639,200.862,244.024,279.292,225.273,"PMS2",216.313666666667,249.529666666667,0.206086530815328,-1.88322978203497,0.200365221281489,1
"14803","XLOC_014804",18.5657,14.3125,16.7385,21.7447,15.6126,19.877,"C3orf35",16.5389,19.0781,0.206054215341219,-1.15770930792699,0.366557229917488,1
"7953","XLOC_007954",297.935,290.226,303.385,344.291,386.846,297.208,"CNEP1R1",297.182,342.781666666667,0.205943214410612,-1.74262718359935,0.223521726428074,1
"18460","XLOC_018461",490.664,475.494,468.677,578.651,477.052,599.149,"TRIM26",478.278333333333,551.617333333333,0.205817354275294,-1.91463122966045,0.195633398183463,1
"9369","XLOC_009370",141.453,137.559,119.959,176.374,147.452,136.299,"ZNF287",132.990333333333,153.375,0.205741959506813,-1.49338498088027,0.273908428476162,1
"9363","XLOC_009364",1.76816,1.59028,0.697436,1.20804,3.46947,0,"CDRT1",1.35195866666667,1.55917,0.205727192186459,-0.193760266633585,0.864258911430707,1
"8930","XLOC_008931",9.72487,10.3368,6.27693,15.7045,5.2042,9.46523,"WNK4",8.77953333333333,10.1246433333333,0.205654924234227,-0.407540009283932,0.723094159055619,1
"539","XLOC_000539",295.282,279.89,259.446,297.178,395.519,269.759,"AMY2B,RNPC3",278.206,320.818666666667,0.205604552230099,-1.07702142795572,0.394125729506805,1
"2041","XLOC_002041",1132.51,1068.67,997.334,1246.7,1217.78,1223.85,"ABL2",1066.17133333333,1229.44333333333,0.205565943467599,-4.07951616179127,0.0551624606633816,1
"20853","XLOC_020855",1151.96,1045.61,1044.06,1299.85,1373.91,1063.89,"KRIT1",1080.54333333333,1245.88333333333,0.205412048069309,-1.65234677824772,0.240270209092828,1
"18273","XLOC_018274",2891.82,2716.2,2794.63,3520.23,3637.74,2529.11,"TAB2",2800.88333333333,3229.02666666667,0.205217464057782,-1.20519378095054,0.351379697573895,1
"10830","XLOC_010831",175.932,184.473,161.108,169.126,182.147,249.882,"FUT2",173.837666666667,200.385,0.205033803125358,-1.02316694297071,0.41383552291436,1
"3509","XLOC_003509",8.84079,9.54169,11.8564,3.62412,10.4084,20.8235,"PPP1R32",10.0796266666667,11.6186733333333,0.205003140748669,-0.302718542982534,0.79068723767659,1
"16653","XLOC_016654",213.063,216.278,177.149,163.085,152.657,383.342,"FLJ14186",202.163333333333,233.028,0.204981958335032,-0.404752417956413,0.724844351261232,1
"21271","XLOC_021273",541.941,552.623,573.293,677.71,721.649,522.481,"POLB",555.952333333333,640.613333333333,0.204492632435955,-1.38539633807904,0.3002087521371,1
"14810","XLOC_014811",2498.41,2457.78,2381.75,3035.8,2969.86,2449.6,"OXSR1",2445.98,2818.42,0.204474010142199,-1.9756400524506,0.186859149570397,1
"10587","XLOC_010588",228.092,232.976,221.087,304.426,220.311,261.24,"GPATCH1",227.385,261.992333333333,0.20438750836713,-1.41089208200893,0.293725053304099,1
