"","tracking_id","ES_0","ES_1","ES_2","DefEnd_0","DefEnd_2","DefEnd_1","gene_short_name"
"18362","XLOC_018362",0.796126,0,0.698902,0,0,0,"LINC01098"
"18363","XLOC_018363",0,0,0,0,0,0,"MIR1305"
"18364","XLOC_018364",2728.32,2979.02,2451.75,3005.68,2864.98,3343,"TENM3"
"18365","XLOC_018365",0.796126,4.41729,5.59121,1.73538,2.83755,7.24116,"FAM92A1P2"
"18366","XLOC_018366",4125.53,4405.81,3859.33,5108.96,3972.58,4966.23,"WWC2"
"18367","XLOC_018367",457.773,447.913,465.468,650.768,452.117,540.674,"CDKN2AIP"
"18368","XLOC_018368",363.034,368.402,363.429,414.756,290.376,333.094,"ING2"
"18369","XLOC_018369",1279.37,1401.16,1161.57,1285.92,1223.93,1273.24,"TRAPPC11"
"18370","XLOC_018370",152.856,163.44,142.576,90.2398,126.744,78.4459,"STOX2"
"18371","XLOC_018371",100.312,108.665,104.835,209.981,122.961,143.616,"PRIMPOL"
"18372","XLOC_018372",0,0,0,0,0,0,"HELT"
"18373","XLOC_018373",765.873,752.706,805.135,419.962,425.633,422.401,"SLC25A4"
"18374","XLOC_018374",679.892,649.342,663.258,1039.49,868.292,1238.24,"SNX25"
"18375","XLOC_018375",2.38838,0.883458,0,1.73538,1.8917,0,"ANKRD37"
"18376","XLOC_018376",32.6412,26.5037,27.2572,12.1477,4.72926,9.65489,"C4orf47"
"18377","XLOC_018377",78.0204,94.53,63.6,0,4.72926,2.41372,"TLR3"
"18378","XLOC_018378",157.633,140.47,158.651,39.9137,64.3179,34.999,"FAM149A"
"18379","XLOC_018379",80.4088,101.598,85.266,93.7105,97.4227,98.9626,"CYP4V2"
"18380","XLOC_018380",587.541,523.891,637.398,314.104,239.3,336.714,"KLKB1"
"18381","XLOC_018381",15.1264,9.71804,16.7736,1.73538,1.8917,1.20686,"F11"
"18382","XLOC_018382",4568.17,4649.64,5024.4,1230.38,1260.82,1384.27,"ZFP42"
"18383","XLOC_018383",0,0,0,0,0,0,"TRIML1"
"18384","XLOC_018384",0.796126,0,0,0,0.945851,0,"LINC01060"
"18385","XLOC_018385",0,0,0,0,0,0,"LINC01262"
"18386","XLOC_018386",296.955,271.222,313.807,508.466,292.268,457.4,"FRG1"
"18387","XLOC_018387",0,0,0,0,0,0,"DBET"
"18388","XLOC_018388",0,2.65037,0.698902,3.47076,0,3.62058,"ZNF732"
"18389","XLOC_018389",1503.88,1645,1555.06,2139.72,1578.63,1916.49,"ABCA11P,ZNF721"
"18390","XLOC_018390",800.903,755.357,836.585,543.174,792.623,517.743,"ATP5I"
"18391","XLOC_018391",15.1264,12.3684,11.1824,8.6769,41.6175,9.65489,"MFSD7"
"18392","XLOC_018392",50.156,45.9398,40.5363,72.886,73.7764,42.2401,"LOC100129917"
"18393","XLOC_018393",1.59225,2.65037,2.0967,1.73538,3.78341,0,"CPLX1"
"18394","XLOC_018394",394.879,385.188,401.868,447.728,549.54,386.195,"GAK"
"18395","XLOC_018395",50.9521,34.4549,36.3429,52.0614,99.3144,42.2401,"DGKQ"
"18396","XLOC_018396",0.796126,1.76692,0,0,2.83755,0,"SLC26A1"
"18397","XLOC_018397",174.352,180.225,172.629,97.1813,68.1013,65.1705,"RNF212"
"18398","XLOC_018398",0.796126,0.883458,1.3978,1.73538,0.945851,0,"TMED11P"
"18399","XLOC_018399",16.7187,13.2519,11.1824,6.94152,13.2419,12.0686,"LOC100130872,SPON2"
"18400","XLOC_018400",529.424,507.105,602.453,978.754,871.129,797.735,"CTBP1"
"18401","XLOC_018401",0,0,0,0,0,0,"NKX1-1"
"18402","XLOC_018402",6.36901,7.95112,6.98902,6.94152,5.67511,3.62058,"FAM53A"
"18403","XLOC_018403",963.313,930.281,1035.07,1164.44,856.941,1311.86,"SLBP"
"18404","XLOC_018404",152.06,121.034,174.725,107.594,223.221,68.7911,"TMEM129"
"18405","XLOC_018405",640.086,639.624,670.247,409.55,579.807,401.885,"LETM1"
"18406","XLOC_018406",214.954,212.913,259.991,170.067,216.6,138.789,"MIR943,NELFA"
"18407","XLOC_018407",644.066,659.943,626.216,890.25,588.32,838.768,"HAUS3,POLN"
"18408","XLOC_018408",77.2242,80.3947,97.1473,164.861,379.286,125.514,"MIR4800,MXD4"
"18409","XLOC_018409",17.5148,15.9022,11.1824,5.20614,4.72926,3.62058,"ZFYVE28"
"18410","XLOC_018410",209.381,232.349,245.314,142.301,248.759,150.858,"TNIP2"
"18411","XLOC_018411",121.011,120.15,113.921,83.2983,167.416,79.6528,"MFSD10"
"18412","XLOC_018412",1264.25,1296.92,1367.75,945.782,789.786,983.591,"NOP14"
"18413","XLOC_018413",0,0.883458,0,0,0,0,"HTT-AS"
"18414","XLOC_018414",597.891,570.714,598.26,744.478,951.526,712.048,"LRPAP1"
"18415","XLOC_018415",0,0,0,0,0,0,"LOC100133461"
"18416","XLOC_018416",118.623,92.7631,108.33,128.418,181.603,139.996,"FAM86EP"
"18417","XLOC_018417",0,0,0,0,0,0,"OTOP1"
"18418","XLOC_018418",390.102,388.722,389.288,680.269,510.76,714.461,"TMEM128"
"18419","XLOC_018419",1060.44,986.823,1124.53,673.328,423.741,608.258,"LYAR"
"18420","XLOC_018420",382.141,387.838,445.899,458.14,318.752,393.437,"STX18"
"18421","XLOC_018421",0,0,0,0,0,0,"STX18-IT1"
"18422","XLOC_018422",101.108,80.3947,76.1803,10.4123,14.1878,3.62058,"CYTL1"
"18423","XLOC_018423",127.38,135.169,123.007,79.8275,104.044,84.4802,"EVC2"
"18424","XLOC_018424",2391.56,2264.3,2304.28,1221.71,1659.02,1294.96,"CRMP1"
"18425","XLOC_018425",0,0,0,0,0,0,"MIR378D1"
"18426","XLOC_018426",57.3211,67.1428,77.5781,466.817,467.251,392.23,"JAKMIP1"
"18427","XLOC_018427",175.148,198.778,202.681,300.221,261.055,308.956,"PPP2R2C"
"18428","XLOC_018428",1280.97,1271.3,1454.41,1355.33,862.616,1150.14,"MRFAP1L1"
"18429","XLOC_018429",756.32,754.938,763.201,647.297,791.678,588.948,"LOC100129931"
"18430","XLOC_018430",3.18451,2.65037,4.89231,3.47076,13.2419,10.8617,"CCDC96"
"18431","XLOC_018431",616.998,576.898,649.28,414.756,401.987,464.641,"GRPEL1"
"18432","XLOC_018432",2.38838,6.18421,7.68792,0,7.56681,9.65489,"FLJ36777"
"18433","XLOC_018433",0,0,0.698902,0,0.945851,0,"PSAPL1"
"18434","XLOC_018434",398.063,436.428,400.471,822.57,826.674,808.597,"AFAP1"
"18435","XLOC_018435",46.1753,45.0564,32.8484,17.3538,9.45851,8.44802,"ABLIM2"
"18436","XLOC_018436",0,0,0,0,0,0,"MIR95"
"18437","XLOC_018437",132.953,112.199,85.266,1122.79,1580.52,935.317,"ACOX3"
"18438","XLOC_018438",0,0,0,0,0,0,"HMX1"
"18439","XLOC_018439",0.796126,0,1.3978,3.47076,6.62096,4.82744,"MIR548I2"
"18440","XLOC_018440",1.59225,2.65037,0.698902,1.73538,2.83755,2.41372,"SLC2A9"
"18441","XLOC_018441",5088.84,4881.11,5071.23,3764.04,4731.15,4326.6,"WDR1"
"18442","XLOC_018442",0,0,0,0,0,0,"MIR3138"
"18443","XLOC_018443",650.435,703.233,546.541,2202.2,1794.28,2151.83,"ZNF518B"
"18444","XLOC_018444",0,0,0,0,0,0,"CLNK"
"18445","XLOC_018445",14.3303,13.2519,15.3758,22.5599,17.0253,26.5509,"HS3ST1"
"18446","XLOC_018446",517.482,477.067,562.616,539.703,371.72,465.848,"RAB28"
"18447","XLOC_018447",0,0,0,0,0,1.20686,"LINC01097"
"18448","XLOC_018448",0,0,0,0,0,0,"NKX3-2"
"18449","XLOC_018449",0,0,1.3978,6.94152,6.62096,7.24116,"LINC01096"
"18450","XLOC_018450",2350.96,2652.14,2147.72,3626.94,3148.74,3714.72,"BOD1L1"
"18451","XLOC_018451",3434.49,3905.77,2899.74,6590.97,4649.81,6174.3,"LINC00504"
"18452","XLOC_018452",0.796126,0,0,0,0,0,"CPEB2-AS1"
"18453","XLOC_018453",2.38838,1.76692,1.3978,0,0.945851,1.20686,"LOC101929095"
"18454","XLOC_018454",1789.69,1873.81,1681.56,1405.66,1003.55,1269.62,"FBXL5"
"18455","XLOC_018455",7.96126,10.6015,10.4835,3.47076,0.945851,0,"FGFBP1"
"18456","XLOC_018456",0,1.76692,2.0967,0,0,0,"FGFBP2"
"18457","XLOC_018457",2815.9,2935.73,2892.75,510.202,348.073,623.947,"PROM1"
"18458","XLOC_018458",229.284,204.079,227.842,275.925,223.221,249.82,"TAPT1"
"18459","XLOC_018459",1042.13,1129.06,1014.11,352.282,436.037,404.298,"LDB2"
"18460","XLOC_018460",0,0,0,0,0,0,"MIR548AX"
"18461","XLOC_018461",0.796126,0,0,0,0,1.20686,"LOC101929123"
"18462","XLOC_018462",283.421,264.154,303.323,246.424,181.603,270.337,"QDPR"
"18463","XLOC_018463",56.525,57.4248,81.7715,31.2368,51.076,31.3784,"FAM184B"
"18464","XLOC_018464",1787.3,1986.9,1918.48,1660.76,1352.57,1652.19,"DCAF16"
"18465","XLOC_018465",648.047,707.65,670.247,916.281,666.825,870.147,"LCORL"
"18466","XLOC_018466",31.0489,33.5714,27.2572,39.9137,29.3214,42.2401,"KCNIP4"
"18467","XLOC_018467",0,0,0,0,0,0,"MIR7978"
"18468","XLOC_018468",1.59225,0.883458,0,1.73538,0,0,"KCNIP4-IT1"
"18469","XLOC_018469",11.1458,5.30075,4.89231,13.883,6.62096,20.5166,"LOC100505912"
"18470","XLOC_018470",2094.61,2178.61,2079.93,2087.66,1795.23,2241.14,"ADGRA3"
"18471","XLOC_018471",0,0,0,0,0,0,"MIR548AJ2"
"18472","XLOC_018472",58.9133,64.4924,46.1275,274.19,174.982,237.752,"PPARGC1A"
"18473","XLOC_018473",3.98063,0.883458,0.698902,0,2.83755,2.41372,"MIR573"
"18474","XLOC_018474",8442.92,8437.02,8252.63,6466.03,4817.22,7195.3,"DHX15"
"18475","XLOC_018475",188.682,151.071,155.855,50.326,68.1013,67.5842,"CCDC149"
"18476","XLOC_018476",246.003,242.951,227.842,105.858,89.8559,114.652,"LGI2"
"18477","XLOC_018477",199.032,217.331,174.725,381.784,315.914,342.748,"SEPSECS"
"18478","XLOC_018478",1960.06,1970.11,1849.99,548.38,586.428,610.671,"SEL1L3"
"18479","XLOC_018479",0,0,0,0,0,0,"CCKAR"
"18480","XLOC_018480",0,0,0,0,0,0,"LOC101928622"
"18481","XLOC_018481",62.0979,66.2594,53.8154,109.329,107.827,113.445,"ARAP2"
"18482","XLOC_018482",0,0,0,0,0,0,"MIR1255B1"
"18483","XLOC_018483",0,0,0,0,0,0,"MIR4801"
"18484","XLOC_018484",133.749,155.489,160.048,114.535,145.661,131.548,"RELL1"
"18485","XLOC_018485",0,0.883458,0,0,0,0,"LINC01258"
"18486","XLOC_018486",81.2049,92.7631,94.3517,53.7968,46.3467,53.1019,"KLF3-AS1"
"18487","XLOC_018487",11.1458,15.0188,13.978,8.6769,21.7546,12.0686,"TLR10"
"18488","XLOC_018488",1.59225,0.883458,0,0,0,2.41372,"TLR1"
"18489","XLOC_018489",9.55352,19.4361,15.3758,15.6184,25.538,22.9304,"TLR6"
"18490","XLOC_018490",14.3303,16.7857,13.2791,15.6184,17.9712,18.1029,"TMEM156"
"18491","XLOC_018491",2875.61,3046.16,2895.55,2771.4,2059.12,2531.99,"RFC1"
"18492","XLOC_018492",22721.4,22379.8,24967.6,25956.1,16534.4,23603.8,"RPL9"
"18493","XLOC_018493",2304.79,2401.24,2481.1,3257.31,2361.79,3006.29,"UGDH"
"18494","XLOC_018494",265.906,259.737,248.11,371.371,318.752,339.128,"SMIM14"
"18495","XLOC_018495",4128.71,4442.91,4136.8,4961.45,3646.26,4949.34,"PDS5A"
"18496","XLOC_018496",7.96126,3.53383,8.38682,3.47076,12.2961,3.62058,"LOC344967"
"18497","XLOC_018497",1703.71,1789,1884.94,466.817,395.366,503.261,"RBM47"
"18498","XLOC_018498",0,0,0,0,0,0,"MIR4802"
"18499","XLOC_018499",1929.81,1998.38,1801.07,1334.51,1054.62,1177.9,"APBB2"
"18500","XLOC_018500",0.796126,2.65037,0.698902,1.73538,0,1.20686,"UCHL1-AS1"
"18501","XLOC_018501",0,0,0,0,0,0,"PHOX2B"
"18502","XLOC_018502",0,0,0,0,0,0,"LINC00682"
"18503","XLOC_018503",1625.69,1722.74,1555.06,614.325,621.424,604.637,"BEND4"
"18504","XLOC_018504",1091.49,1082.24,984.054,5443.89,4614.81,5350.01,"ATP8A1"
"18505","XLOC_018505",72.4475,90.1127,96.4484,15.6184,13.2419,22.9304,"KCTD8"
"18506","XLOC_018506",0,0,0.698902,0,0,0,"YIPF7"
"18507","XLOC_018507",201.42,189.06,163.543,156.184,111.61,155.685,"GNPDA2"
"18508","XLOC_018508",23.8838,16.7857,17.4725,19.0892,11.3502,7.24116,"GABRG1"
"18509","XLOC_018509",22.2915,17.6692,18.1714,3.47076,4.72926,7.24116,"GABRA2"
"18510","XLOC_018510",0,0,0,0,0,0,"COX7B2"
"18511","XLOC_018511",8.75739,8.83458,10.4835,32.9722,17.0253,37.4127,"GABRA4"
"18512","XLOC_018512",249.984,261.504,271.174,367.901,222.275,305.336,"COMMD8"
"18513","XLOC_018513",7.96126,7.06766,4.89231,3.47076,18.917,10.8617,"CORIN"
"18514","XLOC_018514",927.487,991.24,929.539,919.752,716.009,983.591,"NFXL1"
"18515","XLOC_018515",25.476,32.688,28.655,8.6769,1.8917,13.2755,"CNGA1"
"18516","XLOC_018516",8.75739,6.18421,5.59121,6.94152,10.4044,15.6892,"TXK"
"18517","XLOC_018517",51.7482,73.327,62.2022,69.4152,63.372,86.894,"TEC"
"18518","XLOC_018518",1194.19,1323.42,1069.32,3552.32,3249,3578.34,"FRYL"
"18519","XLOC_018519",1053.28,971.804,1044.16,567.469,390.637,587.741,"OCIAD2"
"18520","XLOC_018520",3.98063,6.18421,5.59121,17.3538,22.7004,25.3441,"LRRC66"
"18521","XLOC_018521",1031.78,1098.14,1138.51,1889.83,1467.02,1862.19,"SGCB"
"18522","XLOC_018522",1792.08,1800.49,1708.81,4668.17,3666.12,4584.86,"USP46"
"18523","XLOC_018523",1134.48,1141.43,1130.12,260.307,205.25,265.509,"ERVMER34-1"
"18524","XLOC_018524",222.915,235,250.207,135.36,104.989,148.444,"SCFD2"
"18525","XLOC_018525",173.556,194.361,174.725,182.215,123.907,133.962,"LNX1"
"18526","XLOC_018526",4.77676,1.76692,2.0967,3.47076,6.62096,10.8617,"RPL21P44"
"18527","XLOC_018527",66.0785,80.3947,81.7715,118.006,108.773,131.548,"CHIC2"
"18528","XLOC_018528",5151.73,5377.61,4725.27,1719.76,1896.43,2061.32,"KDR"
"18529","XLOC_018529",4.77676,15.0188,5.59121,10.4123,6.62096,6.0343,"SRD5A3-AS1"
"18530","XLOC_018530",1093.08,1190.02,1053.24,1527.13,1354.46,1444.61,"CLOCK"
"18531","XLOC_018531",0.796126,2.65037,0.698902,1.73538,4.72926,8.44802,"PDCL2"
"18532","XLOC_018532",196.643,188.177,206.176,1063.79,679.121,981.178,"NMU"
"18533","XLOC_018533",431.5,468.233,413.051,425.168,383.07,392.23,"AASDH"
"18534","XLOC_018534",2964.77,2930.43,2967.54,1983.54,1393.24,1852.53,"PPAT"
"18535","XLOC_018535",0,0,0,5.20614,1.8917,2.41372,"HOPX"
"18536","XLOC_018536",1.59225,3.53383,4.19341,0,0,0,"SPINK2"
"18537","XLOC_018537",605.056,631.673,642.99,421.697,374.557,426.022,"NOA1"
"18538","XLOC_018538",12.738,12.3684,9.78462,13.883,22.7004,24.1372,"IGFBP7"
"18539","XLOC_018539",0,0.883458,1.3978,3.47076,4.72926,6.0343,"ADGRL3-AS1"
"18540","XLOC_018540",0,0,0.698902,0,0.945851,1.20686,"TECRL"
"18541","XLOC_018541",0,0,0,0,0,0,"LOC401134"
"18542","XLOC_018542",3.18451,3.53383,2.79561,0,0.945851,2.41372,"EPHA5"
"18543","XLOC_018543",1.59225,2.65037,2.79561,10.4123,8.51266,8.44802,"LOC101927237"
"18544","XLOC_018544",582.764,656.409,531.864,765.303,600.616,736.185,"CENPC"
"18545","XLOC_018545",1881.25,2084.96,1912.19,2604.81,1982.5,2265.28,"UBA6"
"18546","XLOC_018546",17.5148,18.5526,14.6769,15.6184,7.56681,14.4823,"GNRHR"
"18547","XLOC_018547",0,1.76692,1.3978,0,0,1.20686,"TMPRSS11D"
"18548","XLOC_018548",0,0,0,1.73538,0,1.20686,"TMPRSS11A"
"18549","XLOC_018549",0,0,0,0,0,0,"TMPRSS11GP"
"18550","XLOC_018550",1.59225,2.65037,0.698902,0,0,0,"TMPRSS11F"
"18551","XLOC_018551",0.796126,0.883458,0.698902,0,0,0,"SYT14P1"
"18552","XLOC_018552",0,0,0,1.73538,0.945851,1.20686,"TMPRSS11BNL"
"18553","XLOC_018553",12.738,8.83458,14.6769,26.0307,17.0253,24.1372,"TMPRSS11B"
"18554","XLOC_018554",726.863,711.184,688.418,1178.32,873.021,1179.1,"YTHDC1"
"18555","XLOC_018555",0,0,0,0,0,0,"UGT2B17"
"18556","XLOC_018556",0,0,0,0,0,0,"UGT2B15"
"18557","XLOC_018557",0,0,0,0,0.945851,0,"UGT2A3"
"18558","XLOC_018558",0,0,0,0,0,0,"UGT2B10"
"18559","XLOC_018559",0,0,0,0,0,0,"UGT2B11"
"18560","XLOC_018560",2.38838,1.76692,2.79561,0,1.8917,1.20686,"UGT2B4"
"18561","XLOC_018561",5.57288,3.53383,4.19341,0,1.8917,1.20686,"UGT2A1,UGT2A2"
"18562","XLOC_018562",0,0,0,0,0,0,"SULT1B1"
"18563","XLOC_018563",2.38838,4.41729,4.19341,0,0,4.82744,"SULT1E1"
"18564","XLOC_018564",0,0,0,0,0,0,"CSN2"
"18565","XLOC_018565",0.796126,0,0,0,0,0,"JCHAIN"
"18566","XLOC_018566",3644.67,3726.43,3901.27,7156.71,4711.29,7020.31,"GRSF1"
"18567","XLOC_018567",4.77676,9.71804,7.68792,0,2.83755,4.82744,"GC"
"18568","XLOC_018568",171.963,179.342,156.554,203.039,167.416,261.889,"ADAMTS3"
"18569","XLOC_018569",593.114,619.304,575.196,433.845,344.29,366.886,"COX18"
"18570","XLOC_018570",4573.75,4768.91,3862.83,4801.8,3960.28,4816.58,"ANKRD17"
"18571","XLOC_018571",15.1264,15.9022,13.978,62.4737,44.455,36.2058,"RASSF6"
"18572","XLOC_018572",3.98063,2.65037,2.79561,0,0,0,"PF4"
"18573","XLOC_018573",3.98063,1.76692,3.49451,0,0,0,"PPBP"
"18574","XLOC_018574",2667.02,2720.17,2785.12,102.387,78.5057,107.411,"CXCL5"
"18575","XLOC_018575",81.2049,87.4624,92.9539,29.5015,8.51266,13.2755,"CXCL3"
"18576","XLOC_018576",0.796126,0,0.698902,0,0,0,"PPBPP2"
"18577","XLOC_018577",21.4954,17.6692,18.8703,1.73538,4.72926,0,"CXCL2"
"18578","XLOC_018578",0.796126,2.65037,0.698902,0,0,0,"BTC"
"18579","XLOC_018579",0.796126,3.53383,0.698902,0,0.945851,0,"LOC100507388"
"18580","XLOC_018580",993.566,993.89,1018.3,1350.13,871.129,1233.41,"RCHY1"
"18581","XLOC_018581",58.1172,54.7744,58.7077,10.4123,7.56681,9.65489,"CDKL2"
"18582","XLOC_018582",10617.1,11182.8,11015.4,8777.55,6497.05,8714.74,"G3BP2"
"18583","XLOC_018583",3.18451,7.06766,8.38682,5.20614,5.67511,14.4823,"PPEF2"
"18584","XLOC_018584",68.4669,64.4924,58.0088,76.3567,50.1301,62.7568,"NAAA"
"18585","XLOC_018585",2168.65,2225.43,2060.36,1601.76,1047.06,1743.91,"SDAD1"
"18586","XLOC_018586",0,0.883458,0,0,0,0,"CXCL9"
"18587","XLOC_018587",0,0,0.698902,0,0,0,"CXCL10"
"18588","XLOC_018588",0,0,0,0,0,0,"CXCL11"
"18589","XLOC_018589",2507.8,2498.42,2558.68,2554.48,1604.16,2448.72,"NUP54"
"18590","XLOC_018590",2149.54,2429.51,2061.06,2858.17,2182.08,2377.52,"SCARB2"
"18591","XLOC_018591",2.38838,2.65037,1.3978,0,0,1.20686,"CCDC158"
"18592","XLOC_018592",2.38838,9.71804,6.29011,6.94152,4.72926,9.65489,"SOWAHB"
"18593","XLOC_018593",3822.2,3813.01,3487.52,5421.33,4369.83,5158.12,"CCNI"
"18594","XLOC_018594",574.007,660.827,591.97,598.706,478.601,527.398,"CNOT6L"
"18595","XLOC_018595",1196.58,1199.74,1142.7,803.481,653.583,808.597,"PAQR3"
"18596","XLOC_018596",0,0,0,0,0,0,"NAA11"
"18597","XLOC_018597",0,0,0,0,0,0,"GK2"
"18598","XLOC_018598",318.451,277.406,269.776,331.458,262.001,354.817,"ANTXR2"
"18599","XLOC_018599",49.3598,60.0752,54.5143,20.8246,17.9712,20.5166,"PRKG2"
"18600","XLOC_018600",67.6707,53.0075,45.4286,669.857,417.12,844.802,"RASGEF1B"
"18601","XLOC_018601",15855.7,16202.6,16682.8,15956.8,10719.3,16000.6,"HNRNPD"
"18602","XLOC_018602",8969.16,8979.47,9654.63,13680,8141.89,12456,"HNRNPDL"
"18603","XLOC_018603",80.4088,83.0451,65.6968,3590.5,2871.6,3530.07,"TMEM150C"
"18604","XLOC_018604",0,0,0,5.20614,4.72926,3.62058,"LINC00575"
"18605","XLOC_018605",171.167,154.605,140.479,683.74,585.482,594.982,"SCD5"
"18606","XLOC_018606",0,0,0,0,0,0,"MIR575"
"18607","XLOC_018607",2616.07,2677.76,2308.47,4923.27,3942.31,4923.99,"SEC31A"
"18608","XLOC_018608",1094.67,1202.39,1165.07,1119.32,890.046,1054.8,"THAP9-AS1"
"18609","XLOC_018609",378.16,407.274,420.04,714.977,573.186,725.323,"LIN54"
"18610","XLOC_018610",31.8451,30.921,25.8594,43.3845,32.1589,25.3441,"PLAC8"
"18611","XLOC_018611",452.996,408.158,443.803,308.898,233.625,334.3,"COQ2"
"18612","XLOC_018612",152.06,143.12,134.888,55.5322,66.2096,59.1362,"HPSE"
"18613","XLOC_018613",220.527,238.534,232.035,303.692,256.326,325.852,"HELQ"
"18614","XLOC_018614",1191,1267.76,1260.82,1133.2,872.075,1025.83,"FAM175A"
"18615","XLOC_018615",11.1458,6.18421,6.98902,12.1477,1.8917,4.82744,"LOC101928978"
"18616","XLOC_018616",0,0.883458,0,0,0.945851,0,"NKX6-1"
"18617","XLOC_018617",2054.01,2253.7,1844.4,3108.07,2920.79,3467.31,"WDFY3"
"18618","XLOC_018618",100.312,108.665,102.739,298.485,274.297,300.508,"MAPK10"
"18619","XLOC_018619",0,0,0,0,0,0,"MIR4452"
"18620","XLOC_018620",0.796126,0.883458,0.698902,0,0,1.20686,"SLC10A6"
"18621","XLOC_018621",16.7187,19.4361,18.1714,19.0892,9.45851,4.82744,"C4orf36"
"18622","XLOC_018622",40.6024,47.7067,39.8374,52.0614,63.372,41.0333,"LOC100506746"
"18623","XLOC_018623",264.314,291.541,244.616,253.366,229.842,283.612,"KLHL8"
"18624","XLOC_018624",0,0,0,0,0,0,"MIR5705"
"18625","XLOC_018625",8.75739,11.485,9.78462,6.94152,17.0253,4.82744,"HSD17B13"
"18626","XLOC_018626",249.984,241.184,264.884,374.842,274.297,369.299,"HSD17B11"
"18627","XLOC_018627",65.2824,77.7443,52.4176,55.5322,39.7258,55.5156,"SPARCL1"
"18628","XLOC_018628",64.4862,80.3947,76.1803,29.5015,20.8087,38.6195,"ABCG2"
"18629","XLOC_018629",473.695,510.639,485.737,3968.81,3491.14,3865.57,"PPM1K"
"18630","XLOC_018630",999.935,1014.21,1074.21,1088.08,754.789,1112.73,"PYURF"
"18631","XLOC_018631",52.5443,68.9097,71.9869,60.7383,61.4803,74.8254,"NAP1L5"
"18632","XLOC_018632",433.889,467.349,440.308,327.987,301.727,348.783,"FAM13A"
"18633","XLOC_018633",56.525,52.124,45.4286,22.5599,32.1589,21.7235,"GPRIN3"
"18634","XLOC_018634",286.605,285.357,254.4,93.7105,83.2349,97.7557,"SNCA"
"18635","XLOC_018635",1535.73,1699.77,1455.11,192.627,208.087,265.509,"LOC101929194"
"18636","XLOC_018636",0,0,0,107.594,104.044,86.894,"LOC101929210"
"18637","XLOC_018637",0,0,0,10.4123,4.72926,1.20686,"HPGDS"
"18638","XLOC_018638",0,0,0,1.73538,0,0,"BMPR1B-AS1"
"18639","XLOC_018639",51.7482,41.5225,40.5363,258.572,195.791,382.575,"UNC5C"
"18640","XLOC_018640",2.38838,1.76692,2.0967,1.73538,0,0,"STPG2"
"18641","XLOC_018641",583.561,574.248,580.787,270.719,251.596,290.853,"TSPAN5"
"18642","XLOC_018642",4559.42,4593.98,4972.69,4482.49,2873.5,4316.94,"EIF4E"
"18643","XLOC_018643",6328.41,6223.08,6494.19,7274.71,5825.5,7007.03,"ADH5"
"18644","XLOC_018644",6.36901,2.65037,2.0967,3.47076,2.83755,8.44802,"ADH4"
"18645","XLOC_018645",0,0,0,0,0,0,"PCNAP1"
"18646","XLOC_018646",11.9419,6.18421,5.59121,12.1477,11.3502,18.1029,"ADH6"
"18647","XLOC_018647",4.77676,1.76692,3.49451,3.47076,6.62096,6.0343,"ADH1A"
"18648","XLOC_018648",0.796126,0.883458,0,0,0,1.20686,"ADH1B"
"18649","XLOC_018649",0,0,0,0,0,0,"ADH1C"
"18650","XLOC_018650",0,0,0,0,0,0,"ADH7"
"18651","XLOC_018651",157.633,166.974,175.424,234.276,166.47,249.82,"TRMT10A"
"18652","XLOC_018652",718.106,661.71,724.761,1068.99,699.93,1008.94,"LAMTOR3"
"18653","XLOC_018653",1067.61,1159.1,1103.57,1940.16,1498.23,1946.67,"DNAJB14"
"18654","XLOC_018654",10345.7,10023.7,11299.1,9515.09,7217.79,9123.87,"H2AFZ"
"18655","XLOC_018655",182.313,188.177,191.499,277.661,122.015,325.852,"DDIT4L"
"18656","XLOC_018656",1.59225,9.71804,4.89231,5.20614,2.83755,6.0343,"EMCN"
"18657","XLOC_018657",0,0,0,0,0,0,"LINC01216"
"18658","XLOC_018658",1229.22,1371.13,1251.03,938.841,675.338,848.423,"PPP3CA"
"18659","XLOC_018659",0,0,0,0,0,0,"MIR8066"
"18660","XLOC_018660",0,0,0,0,0,0,"MIR1255A"
"18661","XLOC_018661",562.861,543.327,507.403,2986.59,1802.79,3328.52,"SLC39A8"
"18662","XLOC_018662",968.09,1000.07,926.045,555.322,444.55,469.469,"MANBA"
"18663","XLOC_018663",8309.97,8301.86,8573.43,9062.16,6375.04,8951.29,"UBE2D3"
"18664","XLOC_018664",48.5637,53.8909,50.3209,41.6491,49.1843,43.447,"SLC9B1"
"18665","XLOC_018665",77.2242,68.9097,59.4066,79.8275,74.7223,67.5842,"SLC9B2"
"18666","XLOC_018666",765.077,742.988,789.759,579.617,455.9,563.604,"BDH2"
"18667","XLOC_018667",2585.82,2756.39,2316.16,3416.96,2682.43,3560.24,"CENPE"
"18668","XLOC_018668",62.894,70.6766,46.8264,19.0892,5.67511,8.44802,"TACR3"
"18669","XLOC_018669",192.663,207.613,192.198,41.6491,60.5345,53.1019,"CXXC4"
"18670","XLOC_018670",0.796126,0,0.698902,0,0,0,"TET2-AS1"
"18671","XLOC_018671",918.73,903.778,970.774,1436.89,945.851,1345.65,"PPA2"
"18672","XLOC_018672",346.315,322.462,314.506,465.082,295.106,461.021,"INTS12"
"18673","XLOC_018673",0,0,0,0,0,0,"LOC101929529"
"18674","XLOC_018674",3.18451,1.76692,4.89231,3.47076,1.8917,2.41372,"LOC101929577"
"18675","XLOC_018675",404.432,447.913,391.385,708.035,585.482,636.016,"TBCK"
